State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/8/2018,Parts per billion,None,24,100,11.766667,16.2,7,15,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/9/2018,Parts per billion,None,8,33,9.9625,17.7,7,16,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/11/2018,Parts per billion,None,11,46,21.390909,31.8,19,29,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/12/2018,Parts per billion,None,24,100,11.958333,19.3,0,18,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/13/2018,Parts per billion,None,24,100,14.108333,27.1,23,25,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/14/2018,Parts per billion,None,24,100,14.595833,26.1,23,25,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/15/2018,Parts per billion,None,24,100,13.845833,31.1,4,29,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/16/2018,Parts per billion,None,24,100,13.633333,20.7,6,19,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/17/2018,Parts per billion,None,24,100,14.429167,27.7,6,25,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/18/2018,Parts per billion,None,24,100,15.395833,30.3,23,28,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
36,81,125,42602,1,40.739264,-73.817694,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,10/19/2018,Parts per billion,None,18,75,19.861111,32.6,5,30,574,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",Queens College Near Road,"I-495, H Harding Expwy and 153rd St",New York,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2/22/2019
