State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,55,15,42101,1,43.145013,-77.55728,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/27/2018,Parts per million,None,24,100,0.233333,0.3,11,3,, - ,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,15,42101,1,43.145013,-77.55728,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/28/2018,Parts per million,None,24,100,0.216667,0.3,16,3,, - ,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,15,42101,1,43.145013,-77.55728,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/29/2018,Parts per million,None,24,100,0.208333,0.3,0,3,, - ,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,15,42101,1,43.145013,-77.55728,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/30/2018,Parts per million,None,24,100,0.320833,0.5,20,6,, - ,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,15,42101,1,43.145013,-77.55728,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/31/2018,Parts per million,None,24,100,0.441667,0.6,14,7,, - ,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/1/2018,Parts per million,None,24,100,0.195333,0.256,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/2/2018,Parts per million,None,23,96,0.201565,0.232,16,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/3/2018,Parts per million,None,24,100,0.279542,0.575,22,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/4/2018,Parts per million,None,23,96,0.21887,0.299,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/5/2018,Parts per million,None,21,88,0.18881,0.218,16,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/6/2018,Parts per million,None,24,100,0.187292,0.233,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/7/2018,Parts per million,None,24,100,0.214458,0.266,4,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/8/2018,Parts per million,None,24,100,0.234542,0.267,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/9/2018,Parts per million,None,24,100,0.21775,0.259,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/10/2018,Parts per million,None,22,92,0.237227,0.318,16,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/11/2018,Parts per million,None,24,100,0.22325,0.268,18,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/12/2018,Parts per million,None,24,100,0.189333,0.253,11,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/13/2018,Parts per million,None,24,100,0.156167,0.2,10,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/14/2018,Parts per million,None,24,100,0.218958,0.371,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/15/2018,Parts per million,None,24,100,0.249667,0.345,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/16/2018,Parts per million,None,24,100,0.255083,0.31,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/17/2018,Parts per million,None,24,100,0.236833,0.275,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/18/2018,Parts per million,None,24,100,0.24825,0.298,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/19/2018,Parts per million,None,21,88,0.320476,0.701,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/20/2018,Parts per million,None,24,100,0.217417,0.251,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/21/2018,Parts per million,None,24,100,0.311375,0.51,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/22/2018,Parts per million,None,17,71,0.426176,0.543,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/23/2018,Parts per million,None,24,100,0.311208,0.411,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/24/2018,Parts per million,None,23,96,0.256304,0.29,22,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/25/2018,Parts per million,None,24,100,0.285042,0.392,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/26/2018,Parts per million,None,24,100,0.386583,0.554,21,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/27/2018,Parts per million,None,24,100,0.307375,0.409,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/28/2018,Parts per million,None,24,100,0.285583,0.317,19,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/29/2018,Parts per million,None,24,100,0.261583,0.281,4,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/30/2018,Parts per million,None,23,96,0.269696,0.296,14,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,1/31/2018,Parts per million,None,24,100,0.303458,0.376,17,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/1/2018,Parts per million,None,22,92,0.312818,0.5,5,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/2/2018,Parts per million,None,24,100,0.18875,0.245,18,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/3/2018,Parts per million,None,24,100,0.208583,0.266,18,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/4/2018,Parts per million,None,24,100,0.213875,0.259,21,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/5/2018,Parts per million,None,24,100,0.180292,0.212,18,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/6/2018,Parts per million,None,24,100,0.242208,0.424,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/7/2018,Parts per million,None,24,100,0.261125,0.377,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/8/2018,Parts per million,None,21,88,0.224048,0.251,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/9/2018,Parts per million,None,23,96,0.259391,0.325,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/10/2018,Parts per million,None,24,100,0.329667,0.603,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/11/2018,Parts per million,None,24,100,0.251625,0.362,16,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/12/2018,Parts per million,None,24,100,0.20525,0.23,19,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/13/2018,Parts per million,None,24,100,0.222708,0.391,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/14/2018,Parts per million,None,21,88,0.432571,0.922,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/15/2018,Parts per million,None,24,100,0.361292,0.823,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/16/2018,Parts per million,None,24,100,0.208083,0.291,4,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/17/2018,Parts per million,None,24,100,0.223125,0.36,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/18/2018,Parts per million,None,24,100,0.253042,0.531,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/19/2018,Parts per million,None,23,96,0.261609,0.41,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/20/2018,Parts per million,None,24,100,0.225083,0.317,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/21/2018,Parts per million,None,24,100,0.190292,0.302,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/22/2018,Parts per million,None,21,88,0.196905,0.225,13,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/23/2018,Parts per million,None,24,100,0.24025,0.29,17,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/24/2018,Parts per million,None,23,96,0.213696,0.27,19,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/25/2018,Parts per million,None,24,100,0.197042,0.233,10,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/26/2018,Parts per million,None,24,100,0.188333,0.22,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/27/2018,Parts per million,None,24,100,0.218667,0.303,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2/28/2018,Parts per million,None,24,100,0.221583,0.313,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/1/2018,Parts per million,None,23,96,0.195739,0.231,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/2/2018,Parts per million,None,21,88,0.202381,0.249,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/3/2018,Parts per million,None,24,100,0.196417,0.232,18,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/4/2018,Parts per million,None,24,100,0.181875,0.254,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/5/2018,Parts per million,None,23,96,0.193043,0.236,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/6/2018,Parts per million,None,24,100,0.220292,0.28,5,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/7/2018,Parts per million,None,24,100,0.247625,0.384,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/8/2018,Parts per million,None,22,92,0.182409,0.232,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/9/2018,Parts per million,None,24,100,0.222417,0.278,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/10/2018,Parts per million,None,24,100,0.189625,0.219,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/11/2018,Parts per million,None,23,96,0.216174,0.321,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
36,55,1007,42101,1,43.14618,-77.54817,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,3/12/2018,Parts per million,None,24,100,0.261042,0.492,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,"Rochester, NY",2/20/2019
